2026-07-19T06:37:47Z	Python [76081]: 64-bit    Footprint: 35 GB (16384 bytes per page)
2026-07-19T06:38:02Z	Python [76081]: 64-bit    Footprint: 31 GB (16384 bytes per page)
2026-07-19T06:38:17Z	Python [76081]: 64-bit    Footprint: 54 GB (16384 bytes per page)
2026-07-19T06:38:33Z	Python [76081]: 64-bit    Footprint: 49 GB (16384 bytes per page)
2026-07-19T06:38:48Z	Python [76081]: 64-bit    Footprint: 22 GB (16384 bytes per page)
2026-07-19T06:39:03Z	Python [76081]: 64-bit    Footprint: 41 GB (16384 bytes per page)
2026-07-19T06:39:18Z	Python [76081]: 64-bit    Footprint: 50 GB (16384 bytes per page)
