epoch,phase,rss_mb_total,n_procs
1784087956,idle,880,1
1784087986,idle,888,1
1784088016,idle,900,1
1784088046,idle,905,1
1784088076,idle,919,1
1784088106,idle,929,1
1784088136,idle,929,1
1784088166,idle,930,1
1784088196,idle,933,1
1784088226,idle,1137,1
1784088256,idle,0,0
1784088286,idle,0,0
1784088317,idle,0,0
