epoch,phase,rss_mb_total,n_procs
1784300202,idle,872,1
1784300232,idle,873,1
1784300262,idle,848,1
1784300293,idle,869,1
1784300323,idle,889,1
1784300353,idle,869,1
1784300383,idle,870,1
1784300413,idle,870,1
1784300443,idle,889,1
1784300473,idle,853,1
1784300503,idle,876,1
1784300533,idle,880,2
1784300563,idle,879,1
1784300593,idle,883,1
1784300624,idle,837,1
1784300654,idle,677,1
1784300684,idle,716,1
1784300714,idle,730,1
